Id,OSM_Id,Longitude,Latitude,Construction material,Age of construction,Number of Storeys,Number of basements,Height of the ground floor,Occupancy,Position within the block,Vertical irregularities,Horizontal irregularities,Roof covering,GEM Taxonomy,Image Quality,Image filename or link
2211,977461208,-9.1390866,38.7498665,CR/LFINF,YBET:1960-1985,HEX:5,HBEX:0,,RES,BPD,,,,CR/LFINF/HEX:5+HBEX:0/YBET:1960-1985/RES/BPD,Excellent,977461208_2211_1.jpg
2211,977461208,-9.1390866,38.7498665,CR/LFINF,YBET:1960-1985,HEX:5,HBEX:0,,RES,BPD,,,,CR/LFINF/HEX:5+HBEX:0/YBET:1960-1985/RES/BPD,Acceptable,977461208_2211_2.jpg
2248,987156839,-9.1385076,38.7477642,CR/LFINF,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,POP,IRHO,RMT1,CR/LFINF/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+POP/RMT1,Excellent,987156839_2248_0.jpg
2248,987156839,-9.1385076,38.7477642,CR/LFINF,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,POP,IRHO,RMT1,CR/LFINF/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+POP/RMT1,Excellent,987156839_2248_1.jpg
2248,987156839,-9.1385076,38.7477642,CR/LFINF,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,POP,IRHO,RMT1,CR/LFINF/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+POP/RMT1,Excellent,987156839_2248_2.jpg
2247,987156838,-9.1386269,38.7477364,CR/LFINF,YBET:1985-2000,HEX:5,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:5+HBEX:0/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Excellent,987156838_2247_0.jpg
2247,987156838,-9.1386269,38.7477364,CR/LFINF,YBET:1985-2000,HEX:5,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:5+HBEX:0/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Excellent,987156838_2247_1.jpg
2247,987156838,-9.1386269,38.7477364,CR/LFINF,YBET:1985-2000,HEX:5,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:5+HBEX:0/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMT1,Excellent,987156838_2247_2.jpg
2240,987156831,-9.1397529,38.7476781,CR/LFINF,YBET:1960-1985,HEX:8,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:8+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,987156831_2240_0.jpg
2240,987156831,-9.1397529,38.7476781,CR/LFINF,YBET:1960-1985,HEX:8,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:8+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,987156831_2240_1.jpg
2240,987156831,-9.1397529,38.7476781,CR/LFINF,YBET:1960-1985,HEX:8,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:8+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,987156831_2240_2.jpg
2239,987156830,-9.1390939,38.7482141,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Excellent,987156830_2239_0.jpg
2239,987156830,-9.1390939,38.7482141,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Excellent,987156830_2239_1.jpg
2239,987156830,-9.1390939,38.7482141,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Excellent,987156830_2239_2.jpg
2221,987156812,-9.1385627,38.7470734,CR/LFINF,YBET:1960-1985,HEX:5,,,MIX,BP1,SOS,IRHO,RMN,CR/LFINF/HEX:5/YBET:1960-1985/MIX/BP1/IRHO+SOS/RMN,Excellent,987156812_2221_0.jpg
2221,987156812,-9.1385627,38.7470734,CR/LFINF,YBET:1960-1985,HEX:5,,,MIX,BP1,SOS,IRHO,RMN,CR/LFINF/HEX:5/YBET:1960-1985/MIX/BP1/IRHO+SOS/RMN,Excellent,987156812_2221_1.jpg
2221,987156812,-9.1385627,38.7470734,CR/LFINF,YBET:1960-1985,HEX:5,,,MIX,BP1,SOS,IRHO,RMN,CR/LFINF/HEX:5/YBET:1960-1985/MIX/BP1/IRHO+SOS/RMN,Acceptable,987156812_2221_2.jpg
2232,987156823,-9.1399796,38.7481592,CR/LFINF,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:4+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Excellent,987156823_2232_0.jpg
2232,987156823,-9.1399796,38.7481592,CR/LFINF,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:4+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Excellent,987156823_2232_1.jpg
2232,987156823,-9.1399796,38.7481592,CR/LFINF,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:4+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Excellent,987156823_2232_2.jpg
2234,987156825,-9.1396098,38.7479545,CR/LFINF,YBET:1960-1985,HEX:5,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:5+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,987156825_2234_0.jpg
2234,987156825,-9.1396098,38.7479545,CR/LFINF,YBET:1960-1985,HEX:5,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:5+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,987156825_2234_1.jpg
2234,987156825,-9.1396098,38.7479545,CR/LFINF,YBET:1960-1985,HEX:5,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:5+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,987156825_2234_2.jpg
2238,987156829,-9.1392571,38.7481928,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,RES,BP2,POP,IRHO,RMT1,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+POP/RMT1,Excellent,987156829_2238_0.jpg
2238,987156829,-9.1392571,38.7481928,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,RES,BP2,POP,IRHO,RMT1,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+POP/RMT1,Excellent,987156829_2238_1.jpg
2238,987156829,-9.1392571,38.7481928,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,RES,BP2,POP,IRHO,RMT1,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+POP/RMT1,Excellent,987156829_2238_2.jpg
2237,987156828,-9.1393842,38.7481987,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,RES,BP2,,,,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/RES/BP2,Excellent,987156828_2237_0.jpg
2237,987156828,-9.1393842,38.7481987,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,RES,BP2,,,,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/RES/BP2,Excellent,987156828_2237_1.jpg
2237,987156828,-9.1393842,38.7481987,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,RES,BP2,,,,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/RES/BP2,Excellent,987156828_2237_2.jpg
2696,1005338255,-9.1382676,38.7480421,CR/LFINF,YBET:1960-1985,HEX:5,HBEX:0,,MIX,BP2,POP,IRHO,RMT1,CR/LFINF/HEX:5+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+POP/RMT1,Excellent,1005338255_2696_0.jpg
2696,1005338255,-9.1382676,38.7480421,CR/LFINF,YBET:1960-1985,HEX:5,HBEX:0,,MIX,BP2,POP,IRHO,RMT1,CR/LFINF/HEX:5+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+POP/RMT1,Excellent,1005338255_2696_1.jpg
2696,1005338255,-9.1382676,38.7480421,CR/LFINF,YBET:1960-1985,HEX:5,HBEX:0,,MIX,BP2,POP,IRHO,RMT1,CR/LFINF/HEX:5+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+POP/RMT1,Excellent,1005338255_2696_2.jpg
2693,1005338252,-9.1385911,38.7480232,CR/LFINF,YBET:1960-1985,HEX:5,HBEX:1,,MIX,BP2,SET,TOR,RMT1,CR/LFINF/HEX:5+HBEX:1/YBET:1960-1985/MIX/BP2/TOR+SET/RMT1,Excellent,1005338252_2693_0.jpg
2693,1005338252,-9.1385911,38.7480232,CR/LFINF,YBET:1960-1985,HEX:5,HBEX:1,,MIX,BP2,SET,TOR,RMT1,CR/LFINF/HEX:5+HBEX:1/YBET:1960-1985/MIX/BP2/TOR+SET/RMT1,Excellent,1005338252_2693_1.jpg
2693,1005338252,-9.1385911,38.7480232,CR/LFINF,YBET:1960-1985,HEX:5,HBEX:1,,MIX,BP2,SET,TOR,RMT1,CR/LFINF/HEX:5+HBEX:1/YBET:1960-1985/MIX/BP2/TOR+SET/RMT1,Excellent,1005338252_2693_2.jpg
273,208587561,-9.1482992,38.7545533,CR/LFINF,YBET:1985-2000,HEX:6,HBEX:0,,MIX,BP1,IRVO,IRHO,RMN,CR/LFINF/HEX:6+HBEX:0/YBET:1985-2000/MIX/BP1/IRHO+IRVO/RMN,Acceptable,208587561_273_0.jpg
273,208587561,-9.1482992,38.7545533,CR/LFINF,YBET:1985-2000,HEX:6,HBEX:0,,MIX,BP1,IRVO,IRHO,RMN,CR/LFINF/HEX:6+HBEX:0/YBET:1985-2000/MIX/BP1/IRHO+IRVO/RMN,Acceptable,208587561_273_1.jpg
273,208587561,-9.1482992,38.7545533,CR/LFINF,YBET:1985-2000,HEX:6,HBEX:0,,MIX,BP1,IRVO,IRHO,RMN,CR/LFINF/HEX:6+HBEX:0/YBET:1985-2000/MIX/BP1/IRHO+IRVO/RMN,Acceptable,208587561_273_2.jpg
275,208587563,-9.1485344,38.7549889,CR/LFINF,YBET:1985-2000,HEX:6,HBEX:1,,RES,BP2,IRVO,IRHO,RMN,CR/LFINF/HEX:6+HBEX:1/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMN,Excellent,208587563_275_0.jpg
275,208587563,-9.1485344,38.7549889,CR/LFINF,YBET:1985-2000,HEX:6,HBEX:1,,RES,BP2,IRVO,IRHO,RMN,CR/LFINF/HEX:6+HBEX:1/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMN,Acceptable,208587563_275_1.jpg
275,208587563,-9.1485344,38.7549889,CR/LFINF,YBET:1985-2000,HEX:6,HBEX:1,,RES,BP2,IRVO,IRHO,RMN,CR/LFINF/HEX:6+HBEX:1/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMN,Acceptable,208587563_275_2.jpg
281,208587569,-9.1483787,38.7547005,CR/LFINF,YBET:1985-2000,HEX:6,HBEX:0,,RES,BP2,IRVO,IRHO,TMTO,CR/LFINF/HEX:6+HBEX:0/YBET:1985-2000/RES/BP2/IRHO+IRVO/TMTO,Excellent,208587569_281_0.jpg
281,208587569,-9.1483787,38.7547005,CR/LFINF,YBET:1985-2000,HEX:6,HBEX:0,,RES,BP2,IRVO,IRHO,TMTO,CR/LFINF/HEX:6+HBEX:0/YBET:1985-2000/RES/BP2/IRHO+IRVO/TMTO,Excellent,208587569_281_1.jpg
281,208587569,-9.1483787,38.7547005,CR/LFINF,YBET:1985-2000,HEX:6,HBEX:0,,RES,BP2,IRVO,IRHO,TMTO,CR/LFINF/HEX:6+HBEX:0/YBET:1985-2000/RES/BP2/IRHO+IRVO/TMTO,Acceptable,208587569_281_2.jpg
283,208587571,-9.1484565,38.7548447,CR/LFINF,YBET:1985-2000,HEX:6,HBEX:0,,RES,BP2,IRVO,IRHO,RMN,CR/LFINF/HEX:6+HBEX:0/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMN,Acceptable,208587571_283_0.jpg
283,208587571,-9.1484565,38.7548447,CR/LFINF,YBET:1985-2000,HEX:6,HBEX:0,,RES,BP2,IRVO,IRHO,RMN,CR/LFINF/HEX:6+HBEX:0/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMN,Acceptable,208587571_283_1.jpg
283,208587571,-9.1484565,38.7548447,CR/LFINF,YBET:1985-2000,HEX:6,HBEX:0,,RES,BP2,IRVO,IRHO,RMN,CR/LFINF/HEX:6+HBEX:0/YBET:1985-2000/RES/BP2/IRHO+IRVO/RMN,Acceptable,208587571_283_2.jpg
285,208587573,-9.1486871,38.7552719,CR/LFINF,YBET:1985-2000,HEX:6,HBEX:1,,MIX,BP2,IRVO,IRHO,RMN,CR/LFINF/HEX:6+HBEX:1/YBET:1985-2000/MIX/BP2/IRHO+IRVO/RMN,Acceptable,208587573_285_0.jpg
285,208587573,-9.1486871,38.7552719,CR/LFINF,YBET:1985-2000,HEX:6,HBEX:1,,MIX,BP2,IRVO,IRHO,RMN,CR/LFINF/HEX:6+HBEX:1/YBET:1985-2000/MIX/BP2/IRHO+IRVO/RMN,Excellent,208587573_285_1.jpg
285,208587573,-9.1486871,38.7552719,CR/LFINF,YBET:1985-2000,HEX:6,HBEX:1,,MIX,BP2,IRVO,IRHO,RMN,CR/LFINF/HEX:6+HBEX:1/YBET:1985-2000/MIX/BP2/IRHO+IRVO/RMN,Excellent,208587573_285_2.jpg
511,243963179,-9.1492149,38.7522064,CR/LFINF,YBET:2000-2010,HEX:9,HBEX:1,,MIX,BP2,,IRHO,RMN,CR/LFINF/HEX:9+HBEX:1/YBET:2000-2010/MIX/BP2/IRHO/RMN,Acceptable,243963179_511_0.jpg
511,243963179,-9.1492149,38.7522064,CR/LFINF,YBET:2000-2010,HEX:9,HBEX:1,,MIX,BP2,,IRHO,RMN,CR/LFINF/HEX:9+HBEX:1/YBET:2000-2010/MIX/BP2/IRHO/RMN,Acceptable,243963179_511_1.jpg
511,243963179,-9.1492149,38.7522064,CR/LFINF,YBET:2000-2010,HEX:9,HBEX:1,,MIX,BP2,,IRHO,RMN,CR/LFINF/HEX:9+HBEX:1/YBET:2000-2010/MIX/BP2/IRHO/RMN,Acceptable,243963179_511_2.jpg
521,243963190,-9.1493902,38.7526141,CR/LFINF,YBET:1985-2000,HEX:11,HBEX:1,,MIX,BP2,POP,IRHO,RMN,CR/LFINF/HEX:11+HBEX:1/YBET:1985-2000/MIX/BP2/IRHO+POP/RMN,Acceptable,243963190_521_0.jpg
521,243963190,-9.1493902,38.7526141,CR/LFINF,YBET:1985-2000,HEX:11,HBEX:1,,MIX,BP2,POP,IRHO,RMN,CR/LFINF/HEX:11+HBEX:1/YBET:1985-2000/MIX/BP2/IRHO+POP/RMN,Acceptable,243963190_521_1.jpg
521,243963190,-9.1493902,38.7526141,CR/LFINF,YBET:1985-2000,HEX:11,HBEX:1,,MIX,BP2,POP,IRHO,RMN,CR/LFINF/HEX:11+HBEX:1/YBET:1985-2000/MIX/BP2/IRHO+POP/RMN,Acceptable,243963190_521_2.jpg
522,243963191,-9.1498707,38.7535045,CR/LFINF,YBET:1985-2000,HEX:11,HBEX:0,,MIX,BP2,POP,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0/YBET:1985-2000/MIX/BP2/IRHO+POP/RMN,Excellent,243963191_522_0.jpg
522,243963191,-9.1498707,38.7535045,CR/LFINF,YBET:1985-2000,HEX:11,HBEX:0,,MIX,BP2,POP,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0/YBET:1985-2000/MIX/BP2/IRHO+POP/RMN,Acceptable,243963191_522_1.jpg
522,243963191,-9.1498707,38.7535045,CR/LFINF,YBET:1985-2000,HEX:11,HBEX:0,,MIX,BP2,POP,IRHO,RMN,CR/LFINF/HEX:11+HBEX:0/YBET:1985-2000/MIX/BP2/IRHO+POP/RMN,Acceptable,243963191_522_2.jpg
535,243963204,-9.1499289,38.7537969,CR/LFINF,YBET:2010-2022,HEX:13,HBEX:1,,MIX,BP2,POP,IRHO,RMN,CR/LFINF/HEX:13+HBEX:1/YBET:2010-2022/MIX/BP2/IRHO+POP/RMN,Acceptable,243963204_535_0.jpg
535,243963204,-9.1499289,38.7537969,CR/LFINF,YBET:2010-2022,HEX:13,HBEX:1,,MIX,BP2,POP,IRHO,RMN,CR/LFINF/HEX:13+HBEX:1/YBET:2010-2022/MIX/BP2/IRHO+POP/RMN,Acceptable,243963204_535_1.jpg
535,243963204,-9.1499289,38.7537969,CR/LFINF,YBET:2010-2022,HEX:13,HBEX:1,,MIX,BP2,POP,IRHO,RMN,CR/LFINF/HEX:13+HBEX:1/YBET:2010-2022/MIX/BP2/IRHO+POP/RMN,Excellent,243963204_535_2.jpg
2692,1005338251,-9.1385888,38.7481067,CR/LFINF,YBET:1960-1985,HEX:5,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:5+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,1005338251_2692_0.jpg
2692,1005338251,-9.1385888,38.7481067,CR/LFINF,YBET:1960-1985,HEX:5,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:5+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,1005338251_2692_1.jpg
2692,1005338251,-9.1385888,38.7481067,CR/LFINF,YBET:1960-1985,HEX:5,HBEX:0,,MIX,BP2,IRVO,IRHO,RMT1,CR/LFINF/HEX:5+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+IRVO/RMT1,Excellent,1005338251_2692_2.jpg
622,303925246,-9.1489736,38.7546572,CR/LFINF,YBET:1985-2000,HEX:6,HBEX:0,,MIX,BPD,IRVO,IRHO,RMT1,CR/LFINF/HEX:6+HBEX:0/YBET:1985-2000/MIX/BPD/IRHO+IRVO/RMT1,Acceptable,303925246_622_0.jpg
622,303925246,-9.1489736,38.7546572,CR/LFINF,YBET:1985-2000,HEX:6,HBEX:0,,MIX,BPD,IRVO,IRHO,RMT1,CR/LFINF/HEX:6+HBEX:0/YBET:1985-2000/MIX/BPD/IRHO+IRVO/RMT1,Acceptable,303925246_622_1.jpg
622,303925246,-9.1489736,38.7546572,CR/LFINF,YBET:1985-2000,HEX:6,HBEX:0,,MIX,BPD,IRVO,IRHO,RMT1,CR/LFINF/HEX:6+HBEX:0/YBET:1985-2000/MIX/BPD/IRHO+IRVO/RMT1,Acceptable,303925246_622_2.jpg
623,303925247,-9.1488602,38.7545045,CR/LFINF,YBET:1985-2000,HEX:6,HBEX:0,,MIX,BP2,POP,IRHO,RMN,CR/LFINF/HEX:6+HBEX:0/YBET:1985-2000/MIX/BP2/IRHO+POP/RMN,Acceptable,303925247_623_0.jpg
623,303925247,-9.1488602,38.7545045,CR/LFINF,YBET:1985-2000,HEX:6,HBEX:0,,MIX,BP2,POP,IRHO,RMN,CR/LFINF/HEX:6+HBEX:0/YBET:1985-2000/MIX/BP2/IRHO+POP/RMN,Acceptable,303925247_623_1.jpg
623,303925247,-9.1488602,38.7545045,CR/LFINF,YBET:1985-2000,HEX:6,HBEX:0,,MIX,BP2,POP,IRHO,RMN,CR/LFINF/HEX:6+HBEX:0/YBET:1985-2000/MIX/BP2/IRHO+POP/RMN,Acceptable,303925247_623_2.jpg
639,303925657,-9.1493462,38.7551874,CR/LFINF,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,POP,IRHO,TMTO,CR/LFINF/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+POP/TMTO,Acceptable,303925657_639_0.jpg
639,303925657,-9.1493462,38.7551874,CR/LFINF,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,POP,IRHO,TMTO,CR/LFINF/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+POP/TMTO,Acceptable,303925657_639_1.jpg
639,303925657,-9.1493462,38.7551874,CR/LFINF,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,POP,IRHO,TMTO,CR/LFINF/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+POP/TMTO,Acceptable,303925657_639_2.jpg
640,303925658,-9.1492623,38.7550635,CR/LFINF,YBET:1985-2000,HEX:4,HBEX:0,,RES,BP2,,IRHO,RMN,CR/LFINF/HEX:4+HBEX:0/YBET:1985-2000/RES/BP2/IRHO/RMN,Excellent,303925658_640_0.jpg
640,303925658,-9.1492623,38.7550635,CR/LFINF,YBET:1985-2000,HEX:4,HBEX:0,,RES,BP2,,IRHO,RMN,CR/LFINF/HEX:4+HBEX:0/YBET:1985-2000/RES/BP2/IRHO/RMN,Acceptable,303925658_640_1.jpg
640,303925658,-9.1492623,38.7550635,CR/LFINF,YBET:1985-2000,HEX:4,HBEX:0,,RES,BP2,,IRHO,RMN,CR/LFINF/HEX:4+HBEX:0/YBET:1985-2000/RES/BP2/IRHO/RMN,Excellent,303925658_640_2.jpg
641,303925659,-9.1491442,38.7549131,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,MIX,BP1,,IRHO,RMN,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/MIX/BP1/IRHO/RMN,Excellent,303925659_641_0.jpg
641,303925659,-9.1491442,38.7549131,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,MIX,BP1,,IRHO,RMN,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/MIX/BP1/IRHO/RMN,Acceptable,303925659_641_1.jpg
641,303925659,-9.1491442,38.7549131,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,MIX,BP1,,IRHO,RMN,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/MIX/BP1/IRHO/RMN,Acceptable,303925659_641_2.jpg
1144,421916153,-9.1485911,38.7541993,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,RES,BP1,IRVO,IRHO,RMN,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMN,Excellent,421916153_1144_0.jpg
1144,421916153,-9.1485911,38.7541993,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,RES,BP1,IRVO,IRHO,RMN,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMN,Acceptable,421916153_1144_1.jpg
1144,421916153,-9.1485911,38.7541993,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,RES,BP1,IRVO,IRHO,RMN,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMN,Acceptable,421916153_1144_2.jpg
1145,421916154,-9.1482651,38.7543038,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,MIX,BP1,IRVO,IRHO,RMN,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/MIX/BP1/IRHO+IRVO/RMN,Acceptable,421916154_1145_0.jpg
1145,421916154,-9.1482651,38.7543038,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,MIX,BP1,IRVO,IRHO,RMN,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/MIX/BP1/IRHO+IRVO/RMN,Acceptable,421916154_1145_1.jpg
1145,421916154,-9.1482651,38.7543038,CR/LFINF,YBET:1960-1985,HEX:6,HBEX:0,,MIX,BP1,IRVO,IRHO,RMN,CR/LFINF/HEX:6+HBEX:0/YBET:1960-1985/MIX/BP1/IRHO+IRVO/RMN,Excellent,421916154_1145_2.jpg
3,3177187,-9.1579504,38.7539779,CR/LFINF,YPRE:1960,HEX:2,HBEX:0,,EDU,BPD,IRVO,TOR,RMN,CR/LFINF/HEX:2+HBEX:0/YPRE:1960/EDU/BPD/TOR+IRVO/RMN,Excellent,3177187_3_0.jpg
3,3177187,-9.1579504,38.7539779,CR/LFINF,YPRE:1960,HEX:2,HBEX:0,,EDU,BPD,IRVO,TOR,RMN,CR/LFINF/HEX:2+HBEX:0/YPRE:1960/EDU/BPD/TOR+IRVO/RMN,Excellent,3177187_3_1.jpg
3,3177187,-9.1579504,38.7539779,CR/LFINF,YPRE:1960,HEX:2,HBEX:0,,EDU,BPD,IRVO,TOR,RMN,CR/LFINF/HEX:2+HBEX:0/YPRE:1960/EDU/BPD/TOR+IRVO/RMN,Excellent,3177187_3_2.jpg
5,3177190,-9.159149,38.7540663,CR/LFINF,YBET:1960-1985,HEX:1,HBEX:0,,EDU,BPD,IRVO,TOR,TMTO,CR/LFINF/HEX:1+HBEX:0/YBET:1960-1985/EDU/BPD/TOR+IRVO/TMTO,Excellent,3177190_5_0.jpg
5,3177190,-9.159149,38.7540663,CR/LFINF,YBET:1960-1985,HEX:1,HBEX:0,,EDU,BPD,IRVO,TOR,TMTO,CR/LFINF/HEX:1+HBEX:0/YBET:1960-1985/EDU/BPD/TOR+IRVO/TMTO,Excellent,3177190_5_1.jpg
5,3177190,-9.159149,38.7540663,CR/LFINF,YBET:1960-1985,HEX:1,HBEX:0,,EDU,BPD,IRVO,TOR,TMTO,CR/LFINF/HEX:1+HBEX:0/YBET:1960-1985/EDU/BPD/TOR+IRVO/TMTO,Excellent,3177190_5_2.jpg
4,3177188,-9.1579404,38.7528024,CR/LFINF,YPRE:1960,HEX:2,HBEX:0,,Publico,BPD,IRVO,TOR,RMN,CR/LFINF/HEX:2+HBEX:0/YPRE:1960/Publico/BPD/TOR+IRVO/RMN,Excellent,3177188_4_0.jpg
4,3177188,-9.1579404,38.7528024,CR/LFINF,YPRE:1960,HEX:2,HBEX:0,,Publico,BPD,IRVO,TOR,RMN,CR/LFINF/HEX:2+HBEX:0/YPRE:1960/Publico/BPD/TOR+IRVO/RMN,Excellent,3177188_4_1.jpg
4,3177188,-9.1579404,38.7528024,CR/LFINF,YPRE:1960,HEX:2,HBEX:0,,Publico,BPD,IRVO,TOR,RMN,CR/LFINF/HEX:2+HBEX:0/YPRE:1960/Publico/BPD/TOR+IRVO/RMN,Excellent,3177188_4_2.jpg
7,3177217,-9.1544317,38.7487065,CR/LFINF,YBET:1960-1985,HEX:2,HBEX:0,,EDU,BPD,IRVO,TOR,RMN,CR/LFINF/HEX:2+HBEX:0/YBET:1960-1985/EDU/BPD/TOR+IRVO/RMN,Bad,3177217_7_0.jpg
7,3177217,-9.1544317,38.7487065,CR/LFINF,YBET:1960-1985,HEX:2,HBEX:0,,EDU,BPD,IRVO,TOR,RMN,CR/LFINF/HEX:2+HBEX:0/YBET:1960-1985/EDU/BPD/TOR+IRVO/RMN,Bad,3177217_7_1.jpg
7,3177217,-9.1544317,38.7487065,CR/LFINF,YBET:1960-1985,HEX:2,HBEX:0,,EDU,BPD,IRVO,TOR,RMN,CR/LFINF/HEX:2+HBEX:0/YBET:1960-1985/EDU/BPD/TOR+IRVO/RMN,Bad,3177217_7_2.jpg
